next_O3,next_PM2.5,next_PM10,next_CO,next_SO2,next_NO2
46.8,12.8,32,0.2,1.5,5.7
43.4,12.6,32.6,0.2,1.5,8.8
44.9,12.2,33.3,0.2,1.8,8.5
46.2,12.8,34.9,0.2,1.6,7.6
32.4,13.1,37.5,0.2,2.1,5.7
32.4,12.4,40.1,0.2,2.7,5.1
57.4,12.3,43.1,0.2,2.7,5.3
57.2,11.4,44.9,0.2,2.6,5.9
56.5,12,44.8,0.3,2.4,7.3
54.6,12.5,43.9,0.3,1.8,8.2
50.9,13.8,44.7,0.3,1.5,10.4
46.3,13.9,45.2,0.3,1.6,12
44.7,14.5,46.2,0.3,0.5,14.4
45.3,15.6,46.4,0.3,1.8,12.6
51,14.8,45.2,0.3,1.5,8.2
52.2,14.6,43.4,0.3,1.8,6.9
51.2,13.7,41.2,0.3,1.7,6
51,12.3,39,0.3,2,5
49.4,11.7,37.3,0.3,1.7,5.3
46.4,11.4,35.5,0.3,1.5,6.8
47.6,10.9,33.8,0.3,1,4.8
44.7,10.5,32.2,0.3,2,5.3
47.2,9.8,29.9,0.2,1.7,3.8
45.7,9,28.2,0.2,1.3,4.6
42.6,8,28.7,0.2,1.1,7.2
42.8,7.3,28.1,0.2,0.5,8.6
46.3,7,27.3,0.2,1.2,8.2
50.7,7.1,28.5,0.2,1.2,6.2
52.7,7.2,29.6,0.2,1.4,5.5
54.9,7,31,0.2,2.8,6.1
58.2,6.9,31.8,0.3,3.9,6.2
58.2,6.5,31.2,0.3,3.5,5.9
58.6,6.5,29.6,0.3,3.1,6.2
56.1,6.5,29.4,0.3,3.4,6.7
53.8,6.3,30,0.3,3.1,10.9
47.4,6.5,29.7,0.3,2.2,13.5
47,6.8,30.3,0.3,1.8,12.5
48.2,7.9,30.5,0.3,1.9,11.5
47.2,8.5,30.4,0.3,1.6,10.1
43.2,8.6,29.6,0.3,2.1,10.7
43.7,8,28.1,0.3,2.3,7.6
43.5,7.7,26.6,0.3,1.9,6.8
43.4,7.5,23.4,0.3,0.5,5.7
43.5,8.4,21,0.3,1.6,3.2
42.7,8.6,20.5,0.3,2,2.9
33,8.4,18.7,0.2,3,7.9
29.6,9.6,20.1,0.2,3.2,9
35.5,9.2,21.3,0.2,2.3,6.8
30.1,9.3,21.2,0.2,2.1,10.9
33.3,10,22.7,0.2,2.1,9.9
38.5,10.4,22.8,0.2,2,7.2
45.7,11.3,23.9,0.2,2.3,6.3
52.6,11.8,24.9,0.2,3,5.1
55.6,11.8,24.9,0.3,3.2,10.9
59.7,11.4,24.2,0.3,3.4,8.3
64.7,10.8,24.2,0.3,3.3,8.4
64.4,11.8,25.7,0.3,3.4,9
66.3,11.8,26.7,0.3,2.8,7.7
41.2,13,28.2,0.3,2.7,7.1
37.3,12.4,28,0.3,2.4,8.5
34.3,11.2,26.4,0.3,1.8,9.9
35.6,10.8,25.1,0.3,1.6,8.4
35.6,8.9,22.1,0.3,1.6,7.8
34.8,8.8,20.8,0.3,1.4,7.5
34.2,8.2,18.5,0.3,1,6.8
34.6,7.1,15.7,0.2,0.5,5.5
36,6.3,15.3,0.2,1.1,5
37.2,5.8,16.2,0.2,1.1,3.5
37.4,5.5,15.1,0.2,1.1,2.8
35.9,5.5,15.3,0.2,1.5,2.7
35.5,5.7,14.7,0.2,1.8,3.7
35.1,6,14,0.2,2.2,6.7
35.6,6,14,0.2,2.7,8.8
35,5.8,14.7,0.2,2.8,12
37.9,5.3,16.2,0.2,2.4,11.9
45.6,5.3,17.8,0.2,1.9,8.8
50,4.9,20.1,0.2,2,8.2
51.1,4.6,23.2,0.2,2,6.8
48.4,4.4,26.2,0.2,2,6.3
46.9,4.5,27.6,0.2,2,5.8
46.7,4.8,28.3,0.3,2,6.2
45.4,5.4,29.7,0.2,2,6.3
41.3,6.2,30,0.2,2,8.5
41.6,6.5,30.4,0.2,2,9.1
49,8.4,31.9,0.2,2,7.6
54.1,9.6,32.7,0.2,2,6.8
58.5,10.6,33,0.2,2,7.6
61.2,11.5,32.7,0.2,2,6.4
62,11.8,32.6,0.2,2,5.3
61.2,12.2,33.4,0.3,2,4.6
58.5,13.4,33,0.3,2,5.2
60.1,14.5,31.8,0.3,2,4.1
58.7,14.9,31.8,0.3,2,4.4
57.1,15.3,30.7,0.3,2,4.8
56.5,14.5,28.9,0.3,2,5.1
55.7,13.6,28,0.3,2,5.4
53.9,13,26.2,0.3,2,7.4
51.6,14.1,26.6,0.3,2,11.7
49.4,17.1,34,0.3,2,13.9
43.4,21.8,45.6,0.3,2,10.9
47.4,25,53.8,0.3,2,15.8
49.1,27.3,61.6,0.4,2,16.4
57.1,28.8,67,0.4,2,10.4
59.8,28.9,72,0.4,2,6.9
53.4,26.5,78.8,0.4,2,7.8
50.8,27.1,71.3,0.4,2,10.6
54.4,27.6,74.6,0.4,2,10.2
51,27.4,73.5,0.4,2,11.3
49.6,30.3,71.7,0.3,2,12.4
53.4,29.7,78.9,0.3,2,11.1
58.2,28.3,76.1,0.3,2,7.8
58.4,27.8,74.9,0.3,2,7.8
55.1,27.9,75.4,0.3,2,9.9
53.9,27.5,72.1,0.3,2,6.4
53,25.8,66,0.3,2,5.3
49.8,24.2,59.2,0.3,2,6
49.7,22.9,52.7,0.3,2,3.7
46.8,21,51.4,0.3,2,3.5
43.6,20,48.5,0.3,2,4.4
39.7,17.8,46,0.3,2,5.6
38.8,16.8,43.5,0.3,2,6.6
36.7,15.7,41.3,0.2,2,8.9
36.2,14.7,40.2,0.2,2,9.8
39.4,14,38.9,0.2,2,8.8
42.3,12.2,37.4,0.2,2,6.9
43.6,10.7,37.9,0.2,2,7.8
45.6,9.6,38.3,0.2,2,6.5
45,9.3,38.3,0.2,2,6.9
45.1,8.8,37.2,0.2,2,6.4
42.3,8.8,35.5,0.2,2,7.5
37.8,9.8,34.7,0.2,2,10.2
34.8,9.5,33.8,0.2,2,11.1
35.3,8.9,33.5,0.2,2,9.8
32.2,8.4,33.3,0.2,2,11
30.4,7.7,31.4,0.2,2,12.9
34.3,7.5,30.8,0.2,2,10.3
36.4,7.2,30.2,0.2,2,7.6
38.2,6.9,29.8,0.2,2,5.9
40,6.4,29.8,0.2,2,4.3
40.8,5.9,28.4,0.2,2,2.7
40.7,5.5,27.5,0.2,2,2.5
40.1,5,26.1,0.2,2,2.6
40.3,4.4,24.8,0.2,2,3
38.7,4.3,25,0.2,2,3.8
36,4.3,24.7,0.2,2,6.4
33.8,5,24.4,0.2,2,10.3
38.7,5.5,25.1,0.2,2,7.3
40.9,5.5,25.8,0.2,2,6.3
44.5,6.2,26.6,0.2,2,5.2
47.1,6.5,27.6,0.2,2,5.7
49.8,6.4,27.4,0.2,2,5.3
48.5,6.1,26.9,0.2,2,4.6
46.8,5.5,26.7,0.2,2,6.7
39.7,5.2,27.5,0.2,2,8.6
34,6.4,30.7,0.2,2,11.4
31.9,7.7,31.8,0.2,2,12.1
30.7,9.1,32.5,0.2,2,12.6
33.7,9.9,30.1,0.3,2,10.8
36.4,9.4,25.8,0.3,2,9.4
35.7,8.7,22.7,0.3,2,9.1
37.5,7.5,18.7,0.3,2,6.9
37,6.6,16.1,0.3,2,5.6
37.3,5.8,14.3,0.3,2,6.1
38.5,6.1,12.1,0.3,2,5.3
34.4,6.5,11.2,0.2,2,6.1
34.5,6.4,10,0.2,2,6.5
34.6,5.9,8.5,0.2,2,6.1
38.2,5,7.2,0.2,2,4.7
34.4,4.1,6.2,0.2,2,5.9
30,3.3,5.8,0.2,2,10.1
23.2,2.8,6.6,0.2,2,15.7
21.6,3.1,8.8,0.2,2,15.8
33.1,4.5,11.7,0.2,2.9,13
43.7,5.6,14.5,0.2,3.4,16.8
59.5,7.3,19,0.3,3,14.8
64.8,8.4,22.3,0.3,3.2,15.6
66.3,8.8,25,0.3,2.6,13.4
69,10.1,29,0.4,2.3,11.6
61.6,11.2,30.2,0.4,2.1,12.2
46.8,12.1,32.5,0.4,2.6,20
40.3,14.2,36.2,0.4,2.6,25.2
26.3,15.9,38.8,0.4,3.3,32.1
24.6,17.7,42.8,0.4,4,29.9
16.8,19.8,45.9,0.5,3.8,31.4
17.8,20.6,47.5,0.5,3.7,27.3
22.6,21.8,51.4,0.5,3.4,15.5
14,21.6,50.8,0.5,5.1,18.2
9.9,21.7,50.8,0.5,2.7,22
5.3,21.7,52,0.5,2.5,25.6
4.9,21.6,51.3,0.5,1.1,20.6
7.2,22.1,56.2,0.5,1.2,16.3
9,22.5,61.5,0.4,0.5,12.8
5.2,24.3,64.3,0.4,0.5,10.9
7.6,24.7,69.1,0.4,1.3,9.6
10.6,27.1,72,0.4,0.5,14
25.6,30.2,75.9,0.4,1.1,15.9
34.9,33.2,77.5,0.4,1.5,13.9
39.7,34.7,77.9,0.4,1.5,6.7
37.5,32.5,74.2,0.4,2.2,7.2
38,28.5,67.8,0.4,1.7,6.3
37.1,23.3,61.7,0.4,1.1,6.7
35.9,20.1,54.9,0.3,1.6,6.5
36.7,18.7,50.4,0.3,1.8,6.3
41.2,17.5,46,0.3,0.5,7.9
46.5,17.7,42.8,0.3,0,7.6
49.3,17.7,39.3,0.2,0,6.7
57.1,16.1,35,0.2,0.5,6.9
61.2,14.9,30.4,0.2,1.4,7.7
64.4,13.2,28,0.2,1.5,7
67.5,11.6,24,0.3,3.2,6.1
65.5,12,22.1,0.3,1.2,5.2
59.4,12,20.1,0.3,2.3,3.6
54.9,10.9,16.8,0.3,1.9,3.8
53.9,10.3,15.7,0.3,0.5,2
52.5,9,13,0.3,0,1.9
52.1,8.1,10.9,0.3,0.5,2.5
54.5,8,10.1,0.3,0,2.9
55.5,7.5,9.8,0.3,0,3.9
56.5,8.1,11.2,0.2,0,4.2
58.7,8.9,12.4,0.2,2,4.9
61.4,8.8,14.7,0.2,2,5.6
64.5,10.1,16.7,0.2,2,6.1
69.2,10.8,17.8,0.3,2,5.9
73.2,11.8,18.6,0.3,2,5.5
73.7,10.9,18.5,0.3,2,5.9
74.4,11.2,20.2,0.3,2,6.1
73.1,13.3,23.7,0.3,2,7.2
76.3,15.3,26.5,0.3,2,7.4
77.4,19.4,31.2,0.4,2,6.4
70.2,21,33,0.4,2,8.7
68.9,20.9,33.2,0.4,2,8.9
70.5,22.2,37.3,0.4,2,6.8
68.3,22.2,38.1,0.4,2,5.2
63.8,23.8,37.3,0.4,2,4.7
63.6,23.2,36.8,0.4,2,3.7
67.7,21.5,35.4,0.4,2,2.8
70,21.3,35.4,0.4,2,2.3
65.7,21,38.3,0.3,2,2.3
59.8,21.4,41.4,0.3,2,2.5
54.5,21.8,43.4,0.3,2,2.9
48.6,22,47.1,0.3,2,4.6
44.8,21.6,49.9,0.2,2,7.7
45.5,22,52.7,0.2,2,6.6
45.9,21.1,54.8,0.2,2,6.5
44,19.8,55.5,0.2,2,7.9
44.5,17.6,57.8,0.2,2,6.4
45.6,16.6,57.4,0.2,2,6.5
44.2,16.5,57.1,0.2,2,5.6
41.3,15.2,55.8,0.2,2,6.5
38.5,15.3,51.6,0.2,2,8.1
35.4,14.4,50,0.2,2,9.2
34.4,13.2,49.8,0.2,2,10.1
32.4,13.1,48.2,0.2,2,10.4
33.6,12,46.9,0.2,2,9.4
34.5,10.5,44.2,0.2,2,7.5
35.8,9.2,40.4,0.2,2,5.7
34.7,8.5,37,0.2,2,5.4
35.9,8.7,33.5,0.2,2,4.9
36.8,9.1,31,0.2,2,3.6
37.9,9.1,28.5,0.2,2,3.1
38.6,8.6,27.2,0.2,2,3.3
39.7,7.6,25.5,0.2,2,2.7
39.6,6.7,24,0.1,2,2.9
38.1,6.8,22.3,0.1,2,3.5
35.8,6.7,20.4,0.1,2,5.2
31.4,6.8,20.1,0.1,2,9.6
32.3,7.2,19.7,0.1,2,12.8
34.4,7.2,19.7,0.1,2,9.8
37.1,7.1,20.2,0.1,2,9.1
39.7,6.8,20.5,0.2,2,8.2
41.9,6.7,21.3,0.2,2,7.4
41.3,6.7,21.8,0.2,2,6.7
32.4,7.8,21.6,0.2,2,6.7
34.6,7.1,22.5,0.2,2,10.9
36.1,6.7,22.6,0.2,2,8.7
35.5,6,22.7,0.2,2,9.4
35.7,5.1,22.9,0.2,2,10
37.2,5.8,22.5,0.2,2,8.8
37.5,6.4,21.5,0.2,2,8
37.5,6.4,22,0.2,2,7.6
38.9,6.7,21.9,0.2,2,6.7
40.5,7.3,22.1,0.2,2,5.4
40.3,7.3,22.7,0.2,2,5.9
42.3,8.3,22.6,0.2,2,4.4
45.3,8.3,23.1,0.2,2,4.2
45.8,8,23.5,0.2,2,3.4
44.5,8.5,23.6,0.2,2,4
43.9,8.2,24,0.2,2,4.4
42.3,7.8,24.3,0.2,2,5.6
37.9,8.2,24.3,0.2,2,9.9
41.2,8.5,25.6,0.2,2,9.2
44.3,8.3,27.8,0.2,2,8.8
46.1,9.2,30.5,0.2,2,7.3
48.4,8.8,33.4,0.2,2,7.2
49.8,9,35.5,0.2,2,6.2
49.4,9.5,36.5,0.2,2,6
48.4,9.2,37.3,0.2,2,6
46.7,9.5,37.3,0.2,2,6.3
45.4,9.2,38.5,0.2,2,7.4
42,9.2,38.1,0.2,2,9.7
41,9.7,37.1,0.2,2,9.2
40.2,10.2,36.7,0.2,2,9.4
41,9.9,34.6,0.2,2,8.8
43.9,10.6,32.6,0.2,2,5.9
45.4,10.4,31.4,0.2,2,4.6
45.3,10.1,29.1,0.2,2,4
46.9,10,27.6,0.2,2,3.5
47.9,8.7,26.9,0.2,1.2,1.7
46.5,8.2,24.6,0.2,1.3,1.8
46.1,7.8,23,0.2,1.6,1.6
45.5,7.9,21.3,0.2,1.8,1.9
45,8,20.5,0.2,1.9,2.2
43,7.5,20.2,0.2,2,4
40.9,7.9,20,0.2,2,6.5
41.9,8,20.4,0.2,1.8,7.1
44.1,8,21.2,0.2,1.9,6.4
45,8.2,22.5,0.2,1.5,6.1
46.3,8.4,24.1,0.2,1.3,5.6
46.2,8.4,25.9,0.2,1.3,5.8
45.2,8.2,25.7,0.2,1.3,5.1
43.6,8.2,25.9,0.2,1.6,5.7
40.9,7.3,26.2,0.3,1.4,5.9
36.6,7.8,25.9,0.2,1.5,8.5
33.6,9.3,26.4,0.2,1.4,10.7
33.8,10,26.5,0.2,1.3,10.2
35.6,10.1,25.6,0.3,1.6,8.8
36.7,9.1,24.1,0.3,1.7,7.1
37.5,8.4,23.1,0.3,1.3,7.3
39.3,8.7,21.5,0.3,1.4,5.3
39.7,8.7,19.8,0.3,1.5,5.3
41.3,9.2,20,0.3,1.4,4.6
42.3,9.1,19.6,0.3,2,5.3
41.5,8.3,19.4,0.3,2,5.3
40.8,8.3,20.4,0.2,2,5.5
41,8,19.2,0.2,2,5.5
42.1,7.5,17.9,0.2,2,5.2
43.1,7.7,17.9,0.2,2,4.8
38.2,8.5,18.6,0.2,2,7.6
37.6,9.6,20.1,0.2,2,9.4
35.9,10.2,21.5,0.2,2,10.3
35.9,10.2,22.2,0.2,2,11.4
35.9,10,22.7,0.2,2,12.3
34.6,9.9,22.6,0.2,2,12
33.5,9.9,23.3,0.2,2,11.5
35.6,11,24.2,0.2,2,10.9
35.5,11.8,24,0.3,2,10.2
31.6,11.8,24.2,0.3,2,12.7
27.3,11.4,23.5,0.2,2,15.3
27.5,10.5,22.7,0.3,2,14.1
27.9,9.5,20.9,0.3,2,13.9
29.6,8.8,17.8,0.3,2,11.7
30.5,8,15.2,0.3,2,10.7
37.1,6.8,12.5,0.2,2,6.1
42.1,6.2,10.7,0.2,2,3
41,5.7,10.9,0.2,2,2.8
41.4,6.2,11,0.2,2,2.5
36.7,6.6,11.1,0.2,2,3.9
35.5,6.2,12.3,0.2,2,5.1
38.1,6.2,13.3,0.2,2,4.4
43.1,5.7,13.5,0.1,2,3.2
42.5,6,13.2,0.1,2,2.7
40,6.4,12.4,0.1,2,3.9
40.2,6.2,11.5,0.1,2,5.3
42.8,6.2,11.6,0.1,2,5.1
43.8,7.4,12.9,0.1,2,5
44.8,8,15.3,0.1,2,5.5
46.1,8,18,0.2,2,5.6
47.7,7.4,20.3,0.2,2,5.8
47.5,6.2,21.1,0.2,2,6
47.7,6,20.8,0.2,2,7.7
47.1,6.1,20.7,0.2,2,7.6
45.6,6.8,20.9,0.2,2,7.9
39.3,7.1,21.8,0.2,2,11.6
40.5,8,23.3,0.2,2,9.6
40.3,9,23.5,0.2,2,8.6
38.1,9.4,23.9,0.2,2,9.7
39.2,9.2,23.6,0.2,2,8.9
43.7,8.4,22.1,0.2,2,5.7
42.8,8.2,21.6,0.2,2,4.6
39.5,8,20.8,0.2,2,5.9
37.1,7.8,20.6,0.2,2,6.8
35.2,7.8,21.5,0.2,2,7.4
35.8,7.6,21.2,0.2,2,7.1
24.4,8.2,21.6,0.2,2,11.7
5,8.8,21.5,0.2,2,27.8
9.9,9.9,21.5,0.2,2,25.8
25.7,10.9,23.2,0.3,2,16.6
42.3,11.4,24,0.4,2,7.3
44.5,12,25,0.4,2,6.5
44.2,11.7,25.4,0.4,2,5.5
44.5,11.2,24.2,0.4,2,5.5
44,10.8,22.5,0.4,2,5.5
41.4,10.3,22,0.4,2,5.7
38.6,9.3,21.2,0.3,2,6.4
33.5,8.2,21.2,0.3,2,8.6
29.8,7.9,22,0.3,2,9.4
25.4,7.6,22,0.3,2,13.6
24.7,7.8,21,0.3,2,13.2
20.5,8.4,19.8,0.3,2,16
20,8,19,0.3,2,15.9
21.5,7.5,17.5,0.3,2,13
12.2,6.6,17.2,0.3,2,20.7
4.5,5.5,16.7,0.3,2,24.2
10.9,5.2,16.6,0.4,2,10.9
8.1,4.7,17,0.4,2,9.6
8.4,5.1,18.1,0.3,2,10.8
7.4,6.5,18.8,0.3,2,10.4
4.2,6.9,18.8,0.3,2,13.2
3.3,7.4,18.7,0.3,2,19.3
6.9,7.8,17.9,0.3,2,21
16.3,7.4,17.7,0.3,2,19.5
25.9,7.6,18.7,0.3,2,14.5
35.2,7.7,19.7,0.3,2,10.1
44,7.9,20.8,0.3,2,7.2
44.4,7.6,21.4,0.3,2,5.5
42.4,6.6,20.9,0.3,2,6.3
38,6,19.4,0.3,1.8,6.1
33,5.1,19.5,0.3,1.8,7
28.5,4.8,18.9,0.2,2.3,8.3
22.3,4.9,18.1,0.2,2.9,13
23.5,5.5,17.9,0.2,2.2,10.2
22.3,5.5,16,0.2,2.6,11.1
22,5,14,0.2,2.8,10.8
21.6,4.3,11.9,0.2,2.4,9.7
23,3.5,10.3,0.2,2.4,7.4
25.5,3.1,8.8,0.2,1.9,6.4
27.9,2.7,9.3,0.2,0,4.9
28.6,3.3,9.7,0.2,1.7,3.7
27.6,3.8,9.4,0.2,2.1,3.6
28.6,3.5,9.6,0.2,2.9,3.5
28.4,3.5,8.2,0.2,3.5,3.3
24.3,3,7.1,0.2,4.3,4.9
12.8,2.2,7.8,0.1,2.1,15.7
6.4,2.5,7.8,0.2,0,23.5
13.4,3.6,9.6,0.2,2,24
22.4,5.1,14.3,0.3,5.6,20.4
42.6,7.6,18.9,0.3,4.8,12.1
63.7,9.9,24.5,0.4,2,9.3
73.5,13.4,30.5,0.4,2,7.8
78.2,18.3,40.7,0.4,2,6.9
87.5,21,46.4,0.4,3,6.6
86.1,25.3,52.2,0.5,2.6,7.9
83,27.7,58,0.4,3.4,11.5
63.6,28.8,56.8,0.4,4.4,24.3
53.7,30.8,60.3,0.4,3,24.5
15.9,32.4,62.2,0.5,2.6,25.4
9.8,30.7,59.2,0.5,1.9,24
8.4,27.9,54.3,0.5,1.4,23.1
10.9,25.3,47.9,0.5,1.1,19.4
7.4,22.3,41.8,0.5,1.2,22.6
10.9,21.6,40.7,0.5,2.6,23.5
18.4,24,42.2,0.6,4.6,18.5
18.1,27.4,45.4,0.5,4.4,18.3
12.4,30.6,49.8,0.5,3.5,19.9
8.9,33.5,51.9,0.5,3.6,21.5
3.2,34.2,53.3,0.4,3.1,20.7
3.3,33.2,50.7,0.4,3.4,23.4
6.6,31.2,47.2,0.4,3.3,20.2
18,28.8,41.9,0.4,4,29.1
29.3,29,41.6,0.5,6.2,27
50.6,31.7,46.7,0.5,5.7,16.7
45.9,33.8,52.6,0.5,3.6,11
49.5,34.7,56,0.5,3.1,8.5
61,32,53.2,0.5,4.8,8.1
65.3,29.2,48.6,0.5,3.8,8
40.7,25,44.2,0.4,2.8,10.9
22.7,23.3,40.2,0.4,2.4,12.6
16.4,19.8,37,0.3,2.6,17.9
6.1,17.2,34.2,0.3,2.8,29.5
2.1,17.3,32.1,0.3,3.2,33
1.9,17.8,32.7,0.5,3.9,37.1
2,19.5,34.5,0.6,4.6,38.7
1.8,20.6,37.9,0.7,4,36
3,22,39.8,0.8,2.8,31.2
5.3,23.5,41.7,0.8,2.6,26.6
12.7,25.4,42.8,0.9,2.1,18.7
13,26.5,41.8,0.9,2.1,18.9
8,26.4,40,0.8,1.8,22.3
9,26.4,39.7,0.7,2,21.5
4.6,26.5,40.1,0.6,2.1,23.8
2.6,26,40,0.5,2.6,25.8
5.8,26.7,40.1,0.5,3.4,29.1
14.2,27.3,41.1,0.5,6.9,31.2
27.9,28.5,41.4,0.6,5.2,25.3
36.8,28.2,41.2,0.6,3.6,20.5
48.1,27.2,41.8,0.6,2.8,10.7
52.8,24.2,38.5,0.6,2.8,10.9
52,21.3,36.5,0.6,2.3,10.9
48.9,19.1,34.1,0.5,2.3,10.9
46,16.7,30.8,0.5,2.5,9.8
45.5,15.7,30.8,0.4,2.5,11.1
36.3,14.7,29.1,0.3,3.3,18.3
26,15,29.1,0.3,3.6,24.5
15.4,15.1,28.9,0.3,3.7,33.5
14.8,16.1,31.1,0.4,35.6,37.2
17.3,17.9,34.3,0.4,45,28.6
20.3,19.7,36.5,0.5,14.7,13.5
20.4,20,37.7,0.5,8.1,19.3
19.6,18.8,35.9,0.5,4.8,18.8
21.9,17.2,32.8,0.5,5.8,12.2
21.9,15.2,30.4,0.5,4.6,10.7
17.1,14.6,28,0.5,3.3,11.9
11.1,15.7,26.7,0.4,2.9,15.7
7.2,15.5,26.5,0.4,2.7,19.9
3.3,15.3,26.1,0.3,2.4,24.6
4.1,15.2,26.5,0.3,3.7,23.3
8.9,15.6,28.8,0.4,4,25.6
39.1,15.8,32,0.4,3.5,15.8
56.4,15.2,32.6,0.5,3.9,12
56.3,15.8,33.9,0.5,2.8,7.9
62,14.8,32.7,0.5,3,7.6
49.2,14.2,30.9,0.5,3.9,14.1
53.2,15.2,31.8,0.5,3.1,10.2
51.3,15.8,32.1,0.4,2.4,10.9
35.8,15.6,34.4,0.4,2.8,17.4
33.8,15.8,35.5,0.4,2.5,14.5
31.6,16.4,35.9,0.4,2.1,14.7
33.7,15.3,38.1,0.4,1.9,12.2
32.5,16,37.5,0.5,1.9,11.5
27.9,16.5,37.5,0.5,2,14.5
31.7,15.9,37,0.6,1.7,10.6
33.7,15.6,34.8,0.6,1.4,8.6
32.7,14.4,33.5,0.6,3.1,8.8
34.7,13.6,31.6,0.6,2.3,7.3
35.9,11.9,28.4,0.6,1.8,6.4
37.8,10.1,25.9,0.5,1.3,4.6
37.5,8.8,21.7,0.5,1.6,4.3
38.4,7.2,17.8,0.4,1.3,4.7
36.7,6.9,16.2,0.4,1.4,6.2
34.9,7.4,14.3,0.4,1.6,8.4
34.3,7.4,13,0.4,1.7,10.3
41,6.9,13.2,0.4,2.2,7.9
42.8,5.5,12.5,0.4,2,7.4
42.3,4.3,11.7,0.4,1.9,8.2
46.7,3.2,12,0.4,1.7,8.3
45.3,2.3,9.8,0.4,1.6,9.7
39,2.5,10.5,0.4,1.7,10.9
34.1,2.8,11,0.4,1.7,11.2
27,2.8,11.3,0.4,1.9,12.7
20.7,2.9,12.7,0.4,2.4,16.2
19.9,3,12.9,0.4,2.2,15.4
19.7,3.4,13.6,0.4,2.1,13.7
17.9,3.8,14,0.4,1.9,14.7
13.9,4.1,13.5,0.4,1.3,16.1
12.2,5.1,12.8,0.4,1.3,15.6
4.9,5.6,11.8,0.4,1.8,21.1
2.5,5.5,11.5,0.5,1.5,22.3
2.6,5.3,11.9,0.5,2.6,19.4
3.7,5.4,14.2,0.5,2.5,17.7
2.5,6.1,17.1,0.5,3.2,19.4
16.4,8.2,21.8,0.5,2.4,9.1
8.3,9.4,23.3,0.5,2.1,12.5
10.5,9.5,22.9,0.4,2,13.3
11.2,9.8,23.4,0.4,1.9,14.2
16.6,9.2,21.6,0.4,1.7,12
27.5,10.5,22.2,0.4,2,5.1
28.2,10,22.7,0.3,2,5.4
38,9.5,22.1,0.3,2,5.8
43.9,9.5,23.6,0.3,2,5.5
41.4,9.1,25.2,0.3,2,6.3
39.1,9.5,26.7,0.3,2,9.3
40.9,10.5,28.2,0.3,2,7.7
38.2,11.2,28.4,0.3,2,8.5
33.5,11.4,28,0.3,2,11.6
35.7,12.9,28.1,0.3,2,10.9
33.3,12.4,25.8,0.3,2,8.9
23,11.9,24.3,0.3,2,12.9
22.3,11.2,23.8,0.3,2,10.9
29.7,10.4,25.1,0.3,2,8.8
31.5,10.2,25.8,0.3,2,5.1
29.3,8.9,26.5,0.3,2,5.2
32.9,10,25.7,0.3,2,2.7
32.6,9.5,23,0.3,2,2.5
32.6,8.1,20.6,0.3,2,2.2
33.6,7.6,18.4,0.3,2,2.3
33.8,6,17.9,0.2,2,2.2
31.4,4.7,15.3,0.2,2,3.4
28.7,4.6,15.2,0.2,2,6.7
28.5,4.3,15.1,0.2,2,8.1
34.8,4.6,15.4,0.2,2.3,7.4
39.2,4.6,16.8,0.2,2.3,5.3
38.9,4.1,19.9,0.2,2.2,6.4
40.4,4.4,22.1,0.3,2.4,6.5
39,3.8,22.5,0.3,1.9,6.5
38.6,4,23.5,0.3,2.1,7.2
36.2,4.6,23,0.3,1.6,7.9
32,4.4,22.1,0.3,2,11.2
29,5.2,21.5,0.3,2.1,13.3
30.7,5.6,20.8,0.3,1.8,10.9
30.7,6.3,19.2,0.3,2.3,10.7
31.7,6.8,18.1,0.3,2.2,9.9
33.1,6,18.2,0.3,2.2,8.9
34.7,6.2,17.5,0.3,1.9,7.3
33.7,6.2,16.6,0.3,2,6.3
32.4,6,15.2,0.3,5.1,7.5
31.2,5.8,13.9,0.3,2.3,8.5
30.5,5,13.2,0.3,2.7,8.8
33,4.9,11.7,0.3,3.1,7.1
32.8,5.3,11.8,0.3,2.4,6.8
32.6,5.7,12.2,0.3,2.4,7.1
29.8,6.5,12.6,0.3,3.1,9.7
28.9,6.5,15.2,0.3,3.1,12.9
32,7,16.3,0.3,3,11.6
36.5,7,17.4,0.3,2.3,10.3
39.3,6.2,19.1,0.3,2,9.1
41.9,5.9,20.6,0.3,2,7.7
44.4,5.8,21.4,0.3,2.1,6.8
44.1,6,23.5,0.3,2.1,6.9
32.4,6.1,23.5,0.3,2.7,10.9
32.4,7.4,24.7,0.3,2,10.9
32.7,7.6,25.5,0.3,2.2,10.5
31,7.6,24.6,0.3,3.7,11.9
30.7,7.6,25,0.3,2,12.8
29.4,7.1,24,0.3,2,14.5
31.3,6.9,22.2,0.3,2,11.8
32.8,6.6,20.9,0.3,0.5,9.9
33.8,6.7,20.1,0.3,0.5,8.7
33.4,6.7,19.2,0.3,0,8.5
32.8,6.3,19.8,0.3,3.4,8.1
32.6,5.9,18.5,0.3,1.8,6.5
29.1,5.8,18.1,0.3,1.7,8.6
27.7,4.9,16.9,0.3,2.3,8.5
24.5,4.8,15,0.3,2.4,9
24.4,5.1,15,0.3,2.3,8.7
15.7,4.8,14.6,0.3,2.3,15.5
10.8,5,14.3,0.3,2.8,22.5
15.6,5.8,16.5,0.3,2.9,23.8
33.5,6.5,18.3,0.3,2.5,12.8
45,7.5,19.2,0.4,1.9,8.8
52.2,7.3,19.5,0.4,1.9,8.2
